,fraction_up,xsec_mean,xsec_std,xsec_med,p05,p95,volsurp_med,sector_disp_meanstd,sector_spread_meanabs,score,anomaly
2014-12-29,0.2,-0.0018739751679173855,0.0073695958680590765,-0.001457028148908468,-0.008739521013948837,0.007494965432165699,-1.0622644665220051,0.004577475914978571,0.006385935663448376,0.20078954928644688,0
2014-12-30,0.0,-0.007972077999497663,0.0033176468495951777,-0.009062176991820659,-0.011610396089353126,-0.004137690883961854,-1.0284510526198365,0.0017637433530040877,0.0029288406480544346,0.15807557420558777,0
2014-12-31,0.2,-0.011064094878279196,0.007380739932001945,-0.012122494455018784,-0.018356927346774122,-0.0015973059812827166,-0.5043392128054177,0.003449099630282118,0.00607037237343164,0.19100950175533976,0
2015-01-02,0.4,-0.0013674221242750751,0.006722050976985027,-0.0020917358963818966,-0.008789358623106414,0.006137026805803724,-0.29550409321440085,0.008674855561355475,0.0023348792261840604,0.23663369384975147,0
2015-01-05,0.0,-0.01876578257879773,0.006832317381401611,-0.01905396375522661,-0.02664074352337089,-0.010734701949990755,0.10295047201519328,0.009544229655654438,0.0009065283203591989,0.1516369008151538,0
2015-01-06,0.2,-0.01848285248728456,0.011800307868781135,-0.022833334564125174,-0.02919053740496509,-0.002860153982127314,0.5988746451537389,0.015208297556100411,0.004687582304799628,0.15629303667037076,0
2015-01-07,0.6,0.006356149270216172,0.008423723758500555,0.010599740338593344,-0.002873892345180651,0.013758816039795008,0.11022124662322398,0.009243347547780431,0.005075079973135329,0.23238750243970974,0
2015-01-08,1.0,0.023155619289636276,0.016842887486606353,0.029418140251311176,0.004154534371529639,0.038261315664452546,0.5913965459172584,0.004982495311868788,0.01599602504555748,0.09544239988239267,0
2015-01-09,0.4,-0.005452872472778836,0.007524960712800851,-0.00840515916361384,-0.01211876619429757,0.0034370658214095233,-0.0883628876748269,0.006495522359002845,0.005801853498953512,0.22963052322010363,0
2015-01-12,0.0,-0.015116118278432756,0.00665601610118447,-0.01253760114555702,-0.023430588782588878,-0.008348067235238888,-0.043771859175222146,0.006997823977145865,0.0042416705757690795,0.19662299291903396,0
2015-01-13,0.6,0.004633638213031444,0.007447177401265739,0.008878729708952982,-0.004424860478916925,0.011048974268115108,0.6491631336139653,0.007282065003477462,0.0051982135855797576,0.22684069960450304,0
2015-01-14,0.4,-0.0010253349720009241,0.00694407232005684,-0.0038105440418596537,-0.007900026272102446,0.007398104651027726,0.11801987627847488,0.006409915661348212,0.00499410973664706,0.23728065653791836,0
2015-01-15,0.0,-0.01400427126414543,0.009926966013203876,-0.010443854477762415,-0.02602224918547995,-0.004454387672955985,0.3507348539272184,0.01073880493815856,0.006214331682115157,0.19265464065696009,0
2015-01-16,0.8,0.010662636967894667,0.01056814304681921,0.01320786597364454,-0.00365660334514728,0.018036020550488585,0.12729183421709092,0.014635685893665326,0.0020799848906540752,0.20861779891164062,0
2015-01-20,0.6,0.005303411924978141,0.011867929297051001,0.003006032969370631,-0.0037808016099504017,0.021254522277620366,-0.18641186776550683,0.01306725671248365,0.0071541650251811155,0.23150643971581952,0
2015-01-21,0.8,0.011792905837047086,0.014223331964968075,0.01398595235892075,-0.0065783549078759496,0.025685044714934158,-0.11173251180614521,0.012500803299298398,0.01061776834693872,0.20104511142204873,0
2015-01-22,1.0,0.02921433611480646,0.009877606880594096,0.026350238401974035,0.0189962381425683,0.04167472051151191,0.4007975508910272,0.005165060401037314,0.008015930992447453,0.11510532536671947,0
2015-01-23,1.0,0.0048903140546730835,0.0030005842490694753,0.005160158569225137,0.0014298211963881702,0.008257620218580897,-0.32516165274918624,0.0020530517742660816,0.0024641400728576263,0.1944097066145244,0
2015-01-26,0.2,-0.005055268566520055,0.004322004103417024,-0.0043457568862788065,-0.009468071676577062,0.00012902056796626395,-0.08742500558438138,0.002931486041899015,0.0036795007686798932,0.2168227848713849,0
2015-01-27,0.0,-0.032750776360595965,0.014924749266618726,-0.035013254976999475,-0.04688861093040612,-0.013304940110012735,2.052577171359925,0.006519199900988359,0.012075155032381523,0.04579300618949689,0
2015-01-28,0.2,-0.00586258714742912,0.03125300808027859,-0.016301611760557777,-0.030928366248299623,0.03615889771543154,1.0794624752342454,0.04305300896688613,0.0063736933862868494,0.01139573513211345,0
2015-01-29,1.0,0.020567598603286275,0.011357097082030207,0.02433974659969551,0.005230527232313831,0.030085957620989978,1.2416130174139575,0.005654136716463309,0.009631318236184632,0.12758718031539146,0
2015-01-30,0.4,0.004544065006745729,0.04473367729641304,-0.014634128187044793,-0.03652382536591601,0.05556925599259952,1.4698592686361667,0.011958226493624312,0.04262802164678592,-0.03704306657109302,1
2015-02-02,0.8,0.014857714816519808,0.014931308654479317,0.021782109410423356,-0.005452669761368067,0.026804690366141325,0.9219764829626651,0.0053589818996742,0.013955542107043748,0.13491283733684828,0
2015-02-03,0.8,0.00648754839299126,0.011000535057079618,0.002066903566863676,-0.0019856244177876015,0.021529960181149697,0.012168061045214213,0.012711228388380172,0.005969946933669638,0.2339433391593702,0
2015-02-04,0.8,0.0011450249802547497,0.008439520871561376,0.0033007545975995978,-0.01030341653900404,0.007289520652654113,0.2075499862600764,0.0026221529143906357,0.00698833600788204,0.21050996427397545,0
2015-02-05,1.0,0.013254999475162288,0.008519329028845987,0.014579364438980225,0.003960674663055786,0.023320448946312355,-0.45045814417091984,0.007155183635937284,0.006615927431733029,0.20987538832439318,0
2015-02-06,0.4,-0.0010137107655647571,0.006030600975741256,-0.0009423065914822004,-0.00761519923481011,0.006323775731468516,-0.02928483620095746,0.003743019621204572,0.004761993882191283,0.23426483271688925,0
2015-02-09,0.2,-0.0028143955439717816,0.0067062449196498815,-0.0011789492393406986,-0.009674531597199531,0.005117992203049114,-0.17297926519676876,0.004459523550636178,0.005745105248246723,0.22781781944038876,0
2015-02-10,1.0,0.015997295361720232,0.009614654682768642,0.01921145505272137,0.005849460436699561,0.026486081130622008,0.04347772674876044,0.011236797816639357,0.0051964987299366605,0.20030319172037847,0
2015-02-11,0.4,0.0026660911471477976,0.012590367372809433,-0.00399880790707885,-0.006378890380901692,0.019898485809883133,0.08716024307416133,0.016969257320011744,0.003644664736003536,0.21658315672390077,0
2015-02-12,1.0,0.024261058349530983,0.026810834040285753,0.014888522561346651,0.006859463821898925,0.060630756862673066,0.0910815116045598,0.032913717379483114,0.01254324649359629,0.05554282090817009,0
2015-02-13,1.0,0.00904799730205701,0.0067858127784370115,0.009432050204966291,0.0013392699495248018,0.016952327696560097,0.02123989440199871,0.009180481925181753,0.0016405408001386429,0.21085824312550877,0
2015-02-17,0.4,-0.005098134446532154,0.009537680005983236,-0.006610374011641662,-0.015640759363412228,0.005348953818453328,-0.029514980684954596,0.006572899108460402,0.007877073884031985,0.22499942761732367,0
2015-02-18,0.2,-0.003123943128171125,0.006797432467243066,-0.004330196939759001,-0.01039141587425647,0.005340416568469906,-0.3365321769231807,0.009314901785349125,0.0015863488213196991,0.22275204906135304,0
2015-02-19,0.6,0.004401459054211965,0.006924201747332364,0.0027124964970144383,-0.0018159178154937062,0.013463632845621864,-0.3494118064081218,0.002472922755609053,0.005901618588596848,0.22766123528516818,0
2015-02-20,0.8,0.005490007691221055,0.008065954719077333,0.008174410873523774,-0.005364834176057531,0.011491578059269168,-0.2782649705166208,0.000586144777642294,0.007734323803585719,0.20723672268703652,0
2015-02-23,0.4,0.000771233122124948,0.016415103519927456,-0.008057246073270519,-0.011875574025122427,0.022944015198875206,-0.3114611794545419,0.017620379757956703,0.010341355321622123,0.1800547332788559,0
2015-02-24,0.4,0.0003828582160647631,0.006104271727333513,-0.0013590344556578815,-0.00580797482614972,0.006811747538545232,-0.3681057184839116,0.006571914021251196,0.003853217197741923,0.2376503295969094,0
2015-02-25,0.4,-0.00028764971668981953,0.01800809744074331,-0.0022680533856886953,-0.021982506977976636,0.017549664967741928,-0.19405380812733014,0.01220717307228574,0.015376955854169476,0.15625606038500878,0
2015-02-26,0.8,0.007466010113337007,0.009631048363940435,0.002710046069490879,-0.0008650092255441777,0.02001247415320706,-0.1614374509721699,0.006091178020716358,0.008381356085659479,0.23000590143111244,0
2015-02-27,0.2,-0.00643745134690743,0.008096243956172103,-0.006306278731720516,-0.014434289748018459,0.0038242217250280745,-0.048773421552017096,0.005534048549098636,0.006764307302978685,0.2226014674009703,0
2015-03-02,1.0,0.013311249935658732,0.010392768673040521,0.014467673309541018,0.0015282016187918137,0.023987228579592523,-0.1168690458691798,0.012696086101489833,0.004385209901024309,0.21344589516904322,0
2015-03-03,0.4,-0.00526651133615188,0.010588101835617352,-0.0027226923140075687,-0.01760201773014658,0.005663392279165968,-0.1440435269275661,0.010802322256284897,0.006385187294202055,0.23016181577287992,0
2015-03-04,0.2,-0.0011718900158616651,0.007262561019841545,-0.004914047560482082,-0.0060877885291724665,0.008858209964239647,-0.20688472611086836,0.009824934884238015,0.0017469819690410296,0.219153757317273,0
2015-03-05,0.8,0.004494677066701547,0.013688000643207195,0.005360285171260637,-0.013024279403203965,0.018006964302234783,-0.1195067534419965,0.01787087142170759,0.004321231281955227,0.2080115001201709,0
2015-03-06,0.2,-0.012816619682146868,0.008381749279757619,-0.014670736254332573,-0.019445271680979183,-0.0015097484713201075,0.09853024354930207,0.00999049619285036,0.003997665623268284,0.20411317995679545,0
2015-03-09,0.8,0.0033125542136481557,0.005585805149911051,0.0026606666246571375,-0.002801369915492069,0.01010705476771858,-0.049111820068683566,0.004747390414085087,0.003802613350382226,0.23656112841725363,0
2015-03-10,0.2,-0.014260225833148366,0.017765742312480022,-0.020685836605659924,-0.024638427256034157,0.009971913277624716,0.20284764395798344,0.021468430668660565,0.008981042335934645,0.13273886050595385,0
2015-03-11,0.0,-0.008113344010774282,0.006311023693423743,-0.007430568217838274,-0.01628474466320744,-0.0019951515198011424,0.046481427215923396,0.008907089112956464,0.00038887232832381276,0.19232593264605613,0
2015-03-12,0.6,0.00347507724345788,0.018923191988235076,0.009861619487227413,-0.020130085757559722,0.020800621620466274,0.005034071916383186,0.02084487680098921,0.010841087421727222,0.17014513937495962,0
2015-03-13,0.4,-0.004229917557615148,0.009282683881526643,-0.006910410859304661,-0.013603083618238943,0.007285646024276814,-0.03479485389583473,0.007846554843508045,0.007057292180164056,0.23272282114351422,0
2015-03-16,1.0,0.010069401867986504,0.004315690001161985,0.011004131812039075,0.004974904027217786,0.014877978517920986,-0.12765511835109938,0.004122850236363764,0.003045252812346858,0.2142496388616597,0
2015-03-17,0.6,0.0042559314552614415,0.01018964189156714,0.0033686088792674873,-0.00650635514847262,0.015819351031819816,-0.2772677854802824,0.006792604273511821,0.008674400517881705,0.23342859860055332,0
2015-03-18,0.8,0.0076175656366659125,0.013980474997481918,0.01125629955030183,-0.011343757739734839,0.01841436466905546,0.3806679658670821,0.01865000198041452,0.0038915090467425708,0.1965603929962677,0
2015-03-19,0.2,-0.0013300869196031019,0.0093779371575285,-0.004941154928768343,-0.007053276085095939,0.01136353166198791,-0.6075836210236257,0.012509946068001473,0.003023388895382211,0.2120401318494543,0
2015-03-20,0.8,0.005701112168348721,0.011275285990672118,0.010766518803339897,-0.009585045519111279,0.014043022154666485,1.6890185059596337,0.014468485501623086,0.004479998719953714,0.16962235912782986,0
2015-03-23,0.4,-0.006125969904106032,0.01619972055248452,-0.00046642857428802476,-0.027691435041282818,0.008472736184422212,-0.7890730598438824,0.022239189427222455,0.0036762168716797283,0.1572656719358081,0
2015-03-24,0.4,0.0004003606597136278,0.012979442999227545,-0.002719233981241631,-0.011737804775769156,0.017407280677487244,-0.6102579472805046,0.00740873689129739,0.010082317507515927,0.2071800584747696,0
2015-03-25,0.0,-0.029404868051025778,0.019845467793933487,-0.026126806568806837,-0.05528469692956526,-0.01034353696321684,1.238352235764772,0.01820549775457599,0.014307973572894284,0.06036935631182572,0
2015-03-26,0.2,-0.003608827778424173,0.006338694060908724,-0.005925967289812317,-0.00899118882319585,0.004910853547601478,0.4684342280694711,0.006859893792424134,0.003751031396587607,0.22443333478248068,0
2015-03-27,0.4,0.0007386217895946512,0.012942722494259309,-0.005823777459387447,-0.01023746398200569,0.017389089507379073,-0.01840262482010859,0.015307312341328238,0.006908067399822659,0.21553243077089923,0
2015-03-30,0.8,0.009318825400376606,0.009799632350003425,0.006438836662062242,0.0006466076738400606,0.022426624837161267,-0.26512697108062205,0.013653388684310302,0.0016259068072491938,0.21607700111736633,0
2015-03-31,0.0,-0.01319025433706431,0.007548174694245712,-0.011476587136813765,-0.0231915031647697,-0.006782665984480208,-0.1168392882564255,0.008928286454644246,0.003669617390457278,0.2015339716198865,0
2015-04-01,0.4,-0.002097180596693238,0.0052335367043986865,-0.0014465989289906833,-0.00850294134152394,0.0033530007153304894,0.1358557356922304,0.002639699836389042,0.0045079812890167145,0.22354136626606752,0
2015-04-02,0.6,-0.001816102462304192,0.010311884779480007,0.0023797600449284584,-0.01402122190364068,0.007964240831876834,-0.9450563404970798,0.009779419823831594,0.007407004867564006,0.20801863696393263,0
2015-04-06,1.0,0.0188362837812587,0.011121022017831887,0.016198522057454978,0.00647518495297148,0.03081156407595662,0.47778706818323835,0.008119480640000029,0.00885680524475835,0.18382889956150555,0
2015-04-07,0.4,-0.001507593107679206,0.007548393269750879,-0.0004813587997815061,-0.009812783317667018,0.00734891314317525,-0.7910561425071776,0.009647736505344607,0.0031368768891954367,0.2263838106138309,0
2015-04-08,0.6,0.005371298965891081,0.008791456827983882,0.007304606859901863,-0.0031327317179536073,0.01597193753434052,-0.6315304266534871,0.005937347924655557,0.006532057035031475,0.22671422743712705,0
2015-04-09,0.8,0.007379439669708843,0.0095469280308986,0.006138540562031336,-0.0009055371029390358,0.020057315116830753,-0.31910271561390796,0.011184717825143525,0.00449529437898906,0.23926683447410052,0
2015-04-10,0.8,0.0037779461965000262,0.00476495304460334,0.004266758264414028,-0.0016666238736449566,0.009324081485015866,-0.5636654537591012,0.0030868924903825227,0.00396777449855407,0.22600401479169396,0
2015-04-13,0.4,-0.0021621017647770247,0.004097367154509099,-0.0007578551960234492,-0.007774729606965724,0.0008034169037281823,-0.5449427696101512,0.005244121740590466,0.0016660532646581158,0.21256885506525347,0
2015-04-14,0.2,-0.004870465728671736,0.008524094737443434,-0.004335793685291134,-0.014604335095566402,0.005226967249200552,-0.8929879554983102,0.0029767920901648806,0.007867528499369216,0.19655586243105283,0
2015-04-15,0.8,0.005709028344176925,0.007678126435255218,0.003800441139675703,-0.002981518040665554,0.01413164702938099,-0.7976977878451365,0.005667155464016476,0.00595299939507908,0.22727954862602384,0
2015-04-16,0.4,-0.00040519739937980857,0.005762690353127727,-0.0023662678204636745,-0.005911458763724564,0.006320306075872483,-0.8988157639069765,0.0019349172515827724,0.005399384919276586,0.20859156037635934,0
2015-04-17,0.0,-0.016787767325913604,0.006674738347300204,-0.012894638921487234,-0.02568470964185856,-0.011565387834947205,0.697230469606893,0.0009229576702376044,0.00595806670291614,0.14676977865452334,0
2015-04-20,0.8,0.021632185739356834,0.016100356763830988,0.022845679151271225,0.00046224311357838735,0.03591458198589898,0.39301749760231125,0.018848775479235996,0.007116026285005027,0.154737577780111,0
2015-04-21,0.2,-0.0023454110487542536,0.00419216183131156,-0.0029566653942368903,-0.0061152967927368355,0.0031583286691555736,-0.6536814097962876,0.002630789918517172,0.0030837651378981374,0.2070378342680037,0
2015-04-22,0.8,0.008203490790662427,0.006823872144194677,0.01133266361420282,-0.0011805783680376878,0.013085284993963374,-0.29583086130575004,0.002648116430934789,0.005953183327928299,0.22073775039747517,0
2015-04-23,0.8,0.005567073733035066,0.007446356334749943,0.008141392427449157,-0.0031297839421011277,0.01369432774671666,0.9977863059487674,0.007035941692843489,0.005355441555447843,0.21337028680393705,0
2015-04-24,0.8,0.025701991115985597,0.027581875052641574,0.029060431126633146,-0.005899767011023594,0.05522822878904044,3.4381883665029087,0.028272118954865356,0.015676214507884992,-0.01470044511410662,1
2015-04-27,0.6,0.0002827298637404274,0.014052603123224872,0.0033423825147724795,-0.01438339062773164,0.016096586325978723,0.9785070082101978,0.007630580244315316,0.012623321968549336,0.1725061941101383,0
2015-04-28,0.4,-0.002291352022045001,0.017709308828763985,-0.003091203959759814,-0.0200245346029418,0.019812571710727454,0.5304977214987294,0.019651052930688064,0.00871121681668521,0.18001237056000485,0
2015-04-29,0.2,-0.005900070793913215,0.005751285131794814,-0.005280229888957599,-0.013288671606326675,-0.0002950116315760813,0.3447241223621373,0.0063506470516442315,0.0029598590811311,0.21971000168375626,0
2015-04-30,0.2,-0.014627573662428794,0.011881339997443304,-0.017677035330704638,-0.026199953803478882,0.0004558396607869477,0.6776150247538197,0.015068005789970093,0.004845254415963337,0.17658001648605537,0
2015-05-01,1.0,0.012497796513709547,0.013969390358552691,0.004355235026841875,0.0008457994240230527,0.029245782326161415,0.1392761430056371,0.015926715572272473,0.008024949061442202,0.19447342808678886,0
2015-05-04,0.4,-0.0026547547307155693,0.004752432995933917,-0.0019387359900469026,-0.008135810178374992,0.0025188956007660573,-0.045104624042242074,0.0033836686151282437,0.0038931899648119183,0.2282343446933358,0
2015-05-05,0.0,-0.016710424238430544,0.008351006334027957,-0.017726639447284254,-0.02502843552606555,-0.006151925900998402,0.3870349081969406,0.0064418084416174555,0.005709062463502689,0.18333190064045068,0
2015-05-06,0.2,-0.01009076020153794,0.011714470147879325,-0.006279816346286715,-0.025116518845973525,0.0015495525422579246,0.6801909739879849,0.015837383354891564,0.0032943915178574646,0.19238017963042275,0
2015-05-07,1.0,0.012058624466674273,0.006792002279889268,0.01300738493402731,0.0034149194968183137,0.018380283448568503,0.022542997571507916,0.00783553408081687,0.00331276524351883,0.21715106060827616,0
2015-05-08,0.8,-8.150804020744529e-05,0.03949160465520035,0.015952955402946722,-0.05379709083318977,0.021755301803626947,0.07214362564860063,0.05262570532870907,0.012828508176182246,-0.012151237516288105,1
2015-05-11,0.0,-0.007091544758129009,0.003351669015554821,-0.007958137552151467,-0.010069517340171363,-0.0027044241670977306,-0.10679722160294536,0.0011553214351443333,0.002876242427109944,0.18433923632956328,0
2015-05-12,0.2,-0.0022869965183624163,0.008146039619305856,-0.003562357103620406,-0.011179357543329327,0.007671244764437455,0.01265905517445977,0.0069276965373611015,0.00558712224032321,0.2338923460271634,0
2015-05-13,0.8,0.000913813283023468,0.006322870624560506,0.0014107291606773043,-0.007480224828147319,0.005882965033880127,-0.2443199793113946,0.0027290225066657135,0.004795829203821647,0.22453957691060916,0
2015-05-14,1.0,0.018623467060805997,0.004523479798844078,0.01799842134369345,0.013384740666848938,0.02324209988953494,-0.05436665230061664,0.003977874247606589,0.0029221584736544327,0.17572356036655712,0
2015-05-15,0.2,-0.005801780145915236,0.00599134321358362,-0.004934448606746411,-0.013346282746657102,9.66590093513183e-05,-0.2264608842320251,0.0048013378188821575,0.004070914008180744,0.22541503970030236,0
2015-05-18,0.4,0.0004320277813390838,0.006363868545330823,-0.001408460478708684,-0.00516013639672881,0.008887799550991546,-0.10775723017923508,0.00881140386349743,0.0010305310989232278,0.2201468992363837,0
2015-05-19,0.2,-0.004843633915986456,0.006564955585351633,-0.008301120322916189,-0.010441960971795238,0.003635173689942238,-0.013940468010670854,0.005257529178410202,0.0050430076871671664,0.22463848495829597,0
2015-05-20,0.4,0.0021803453120939455,0.003033478801497723,0.0,-6.15654036217883e-05,0.0057239704084850905,-0.29824945305841716,4.44310029422593e-05,0.002941330084804032,0.19403860337237122,0
2015-05-21,0.6,0.005169603298764347,0.010364556687019036,0.007782670167977512,-0.006376028552395163,0.016710367920876656,-0.03472469878245461,0.009129204169978316,0.0070110700111194165,0.23654465861364382,0
2015-05-22,0.2,-0.003405841477769589,0.007805649909657058,-0.0041127151552021735,-0.010626042225255827,0.0067147970452041,-0.27404030304468985,0.009860979534054808,0.0029191893334726752,0.23160235819987485,0
2015-05-26,0.0,-0.010628525182584147,0.0071294010375869115,-0.0066098371685544555,-0.02026857813519787,-0.005287274710429957,0.07531508527082195,0.009014497688241972,0.00305443430147906,0.20405724943666098,0
2015-05-27,1.0,0.02419907817335023,0.016800780329252616,0.018669944916734682,0.013118683388875452,0.04721511735855088,0.0015671834940564951,0.01927252750847425,0.009560643107652053,0.13712529347118402,0
2015-05-28,0.2,-0.0005923222254299975,0.00906224358883544,-0.0019690587704933593,-0.009665624154771879,0.010963741182576946,-0.6405370435486066,0.009494706685290167,0.004836694283612574,0.22390183746304654,0
2015-05-29,0.2,-0.0068040350058713225,0.009319167377979262,-0.011382607481368878,-0.01527686506163679,0.004898280623095163,0.22994864717803354,0.0066354132998798976,0.007836244680230545,0.21377468734447064,0
2015-06-01,1.0,0.00645179834590297,0.0036126230540900143,0.007133424930275689,0.0023839781661302074,0.010616621116340718,-0.1935046052481965,0.0047062068289106165,0.001269048217109218,0.19850209840750888,0
2015-06-02,0.4,-0.004374800552447411,0.010346139423984824,-0.004442979945573744,-0.01704102820104105,0.006936936856560825,-0.34231075849911274,0.008242069817867001,0.0077967128914658524,0.2237965521837652,0
2015-06-03,0.6,0.0008425230986235821,0.008580946229349982,0.0012310587492700975,-0.009049492648236668,0.010878492552676587,-0.16118956137956017,0.006387069508991848,0.006101021046060001,0.2441984299069,0
2015-06-04,0.2,-0.0036236080643622603,0.01244970860404371,-0.006483109991252123,-0.012737940601653031,0.013209748260640714,-0.1736067829734121,0.015257376658229451,0.005574934699505274,0.21431022086422874,0
2015-06-05,0.2,-0.0030688814078070115,0.006307839338248528,-0.004745496501438851,-0.008210390890869768,0.0053735701148898566,-0.20881264672105482,0.007406813364158743,0.002963692542096603,0.23138335107184255,0
2015-06-08,0.0,-0.01149882043810424,0.006574965840869972,-0.008885995943556324,-0.020530762866394835,-0.006901722112396525,-0.28987650517204444,0.008829129490644707,0.0017367292644033683,0.193674353096579,0
2015-06-09,0.4,0.0005162662096801496,0.003997053496393389,-0.001749355284456855,-0.0028645055905352156,0.004981108387710531,-0.2024890733614488,0.004326831677841101,0.002502947350444293,0.22193591430000215,0
2015-06-10,0.8,0.009267248075056323,0.015714661615831977,0.012433000950446749,-0.011981011415880927,0.02067489858291207,-0.2267608414417424,0.020252366389700505,0.00584657306704172,0.19382507703345625,0
2015-06-11,0.4,0.0010579297646924556,0.006615789275599518,-0.0022502213992432463,-0.004435534637915595,0.009591530647627832,-0.11707849981370426,0.007918285149972958,0.003428947605312333,0.23660417218705748,0
2015-06-12,0.0,-0.012013814679706946,0.008851607741281733,-0.010120530144364648,-0.02395972402259694,-0.005146784391309312,-0.5670575726691721,0.009599291329871138,0.0054714967619549125,0.1945273052528314,0
2015-06-15,0.0,-0.0074444618563709545,0.0055222116276836255,-0.008164874740777983,-0.013761902903137946,-0.0019090241927339103,-0.024653180419250385,0.00503971150214538,0.003472684098002096,0.21083905290061572,0
2015-06-16,1.0,0.007462120940553119,0.0033706002846563784,0.007695740816648922,0.0038266101665850537,0.011566494035421426,-0.10952232932164029,0.0035539028448410338,0.0020106784386688717,0.20637241663557904,0
2015-06-17,0.8,0.0033773170262617835,0.00517055877434222,0.0030547541796861477,-0.001623411026672139,0.010011516388212315,-0.4369263963016035,0.007098504398677945,0.0010188303938934082,0.21823137778628393,0
2015-06-18,1.0,0.01642957460532344,0.007991208461530227,0.01668211931358421,0.006907894222804023,0.025159797571669883,1.1148619400367377,0.006897409784372396,0.005215776009799888,0.16980974945367278,0
2015-06-19,0.2,-0.0068468755559140115,0.006351677070576285,-0.01000937446659711,-0.012651117688884116,0.001289316185900934,3.1511067742385537,0.005143621217680315,0.004853018168699233,0.12681676612876436,0
2015-06-22,0.8,0.0027413893486852416,0.004355779233492565,0.0031500284137579992,-0.002728208063857496,0.007157178739888525,-0.5107151422730439,0.006068305980410371,0.0006851302890255557,0.20878096861045448,0
2015-06-23,0.4,-0.0016633985151115471,0.01770640517308334,-0.004545112673619345,-0.021953708939768602,0.01911205201640462,0.03551457069650653,0.011595449684679097,0.014305992238729933,0.16321164486414835,0
2015-06-24,0.2,-0.005475628545982758,0.008084392142540848,-0.008555392397730066,-0.011217120777850953,0.005625338208973461,0.5126657653643313,0.00967374358433028,0.004067318215175941,0.22285155287276331,0
2015-06-25,0.4,5.688518280018151e-05,0.004602957369247486,-0.001109982211464522,-0.004144958906706941,0.00613617969549498,-0.5022646398325497,0.006227650442421825,0.0012899537396074696,0.21682942863430016,0
2015-06-26,0.0,-0.009609220569958943,0.00624378121306979,-0.008543333873156866,-0.01800233196721166,-0.004811952630857075,1.3212819744808986,0.0076788669553248074,0.002626618024776829,0.17597967359646582,0
2015-06-29,0.0,-0.021447043893480976,0.0049234106526007595,-0.01966414985978926,-0.02818584670325912,-0.017773546139324005,0.8786430507895132,0.0066144579749752895,0.001214066539753923,0.11343780301421469,0
2015-06-30,0.4,0.0018753448701949616,0.0063504027135610945,-0.0004971003467260093,-0.004413704641488425,0.009317774062300855,0.5115624581824536,0.006165106382165065,0.0044535628828294635,0.22872737457519643,0
2015-07-01,1.0,0.008836452702983522,0.0033524576268001527,0.007602064395435759,0.006188274820113771,0.013402146375106793,-0.14220963787574495,0.0038838069479551936,0.0017929988237370392,0.20001169112655542,0
2015-07-02,0.6,0.001351895436802697,0.0035537088938289332,0.0007316467345479527,-0.0012360018361254222,0.006144908727886466,-1.0215890099891602,0.0012575159889687574,0.0028418912564187114,0.19324955364589314,0
2015-07-06,0.0,-0.004581188755355825,0.004515133498507307,-0.0034799306620557635,-0.010557417858333196,-0.0008087160569797419,-0.5928268220723589,0.006215674639412651,0.0009798147629342501,0.18682644766209905,0
2015-07-07,0.4,-0.0027371238919605247,0.009942381113549637,-0.0020274871328085364,-0.015563943942785352,0.006777912042439337,1.0164319922879872,0.009584127072336674,0.006718341754874066,0.21080822490215895,0
2015-07-08,0.0,-0.012894118258402277,0.009007138387287469,-0.01514463225756879,-0.023073271745385558,-0.002498327214117225,0.17779390328940117,0.012237326815893774,0.002413671255127387,0.19132195446853056,0
2015-07-09,0.6,-0.0019841575752865383,0.013549456921578096,0.005445855521769127,-0.018759959535354455,0.009997452163524878,0.35626709961741915,0.013693380401617336,0.009034984157312801,0.1968222282877115,0
2015-07-10,1.0,0.01766175599951745,0.009347185631247304,0.020995017858972842,0.005120606244888926,0.02559572465626969,0.17430317867617584,0.012488594150964828,0.002983350954420712,0.18934271349902398,0
2015-07-13,1.0,0.020403081271658952,0.008625030486761946,0.02084735020066275,0.009126964453479802,0.02790880116515595,0.30928173876504667,0.007828939674202732,0.006432855082223475,0.18244741817987348,0
2015-07-14,0.8,0.009117646066993435,0.011660395001488367,0.0017566538153086508,-0.00021774236535136992,0.02191561799044326,-0.4833450241672352,0.0010820910766132885,0.011329433827265945,0.18365436195050105,0
2015-07-15,0.4,-0.0008242569526259791,0.007697514122138892,-0.0003765852888951704,-0.008933990017206161,0.00832015016547043,-0.13796358716325513,0.00839835569093058,0.0039143981374062066,0.2420677384272064,0
2015-07-16,1.0,0.02335463771275701,0.007497189052866471,0.022278495712781288,0.014594319602859684,0.030891226292590935,-0.1196369551153452,0.004604054087322782,0.006574052553795242,0.16147135477311952,0
2015-07-17,0.6,0.013250404862714874,0.021468005106073024,0.008637465238491737,-0.0049263192405165634,0.04203038138184541,0.6764331383727281,0.007400759788783257,0.016850938716021783,0.11021486279831638,0
2015-07-20,0.6,0.0015496374188439966,0.015260261817594196,0.0064349902173714835,-0.016686556412301056,0.017228827190315685,1.5033253373541753,0.019008769824179837,0.006993281842922964,0.16708905840101568,0
2015-07-21,0.6,0.0011328689583291584,0.00682616407843019,0.003622872415867784,-0.008036787708682835,0.007051817921219116,0.9416245233895756,0.00943275503757537,0.0014039545964170527,0.20194699703856434,0
2015-07-22,0.2,-0.019620861716288296,0.01992142393898669,-0.01920161098195261,-0.041195953829505784,0.0003707193424825615,1.0787592044477436,0.012063853287416349,0.017526870128149585,0.0783164869633165,0
